Wall time,Step,Value
1754403411.2111442,794066,4.075333118438721
1754403458.1247118,800912,3.5801873207092285
1754403592.5034542,821296,3.44161319732666
1754403699.9548926,837004,3.244900703430176
1754403711.7147074,838733,3.4095842838287354
1754403894.6946857,865046,3.206573486328125
1754403948.8364172,873033,2.841545581817627
1754404074.1861641,891534,2.644798755645752
1754404173.5918362,906206,2.7632219791412354
1754404217.28701,912590,2.3996100425720215
1754404247.6143327,916986,2.0618462562561035
1754404294.0325778,923748,1.7690560817718506
1754404326.5271275,928494,1.3787297010421753
1754404372.1782532,935375,1.534515142440796
1754404403.9543984,939939,1.2559870481491089
1754404514.3474221,956298,0.46296101808547974
1754404517.2138584,956725,0.44307324290275574
1754404636.1160498,974001,-0.9818968176841736
1754404744.2989058,989590,-0.9462602734565735
1754404771.6738899,993678,-1.1473208665847778
1754404779.4471953,994777,-1.1238839626312256
1754404800.8797438,997892,-1.0425642728805542
1754404838.9129293,1003310,-1.7770941257476807
1754404860.186588,1006460,-1.4198254346847534
1754404889.3886712,1010541,-1.9886149168014526
1754404902.1223202,1012536,-2.4971671104431152
1754404913.3245049,1014076,-2.0201058387756348
1754404915.6698847,1014412,-2.66522216796875
1754404948.1869936,1019095,-2.5052902698516846
1754404951.8450437,1019578,-2.3650119304656982
1754404976.9792302,1023127,-2.2525947093963623
1754404985.0757117,1024261,-2.392214059829712
1754405026.0860302,1030141,-3.031780958175659
1754405089.9156156,1039689,-2.429269552230835
1754405142.098856,1047361,-2.5457537174224854
1754405166.7872727,1051092,-2.6670284271240234
1754405208.4015248,1057413,-2.481407403945923
1754405357.2527144,1079155,-2.925981283187866
1754405433.9869597,1090040,-2.6846487522125244
1754405440.9406574,1091055,-2.696455955505371
1754405457.2148001,1093477,-2.5166587829589844
1754405464.516619,1094555,-2.6315879821777344
1754405485.427713,1097439,-2.855860710144043
1754405597.9519925,1113518,-2.422079086303711
1754405637.8161159,1119090,-2.487455129623413
1754405671.693583,1124116,-2.610234022140503
1754405762.2063847,1137388,-2.6004045009613037
1754405814.4452243,1144920,-3.220086097717285
1754405854.4155786,1150954,-3.0958595275878906
1754405857.007038,1151374,-3.124020576477051
1754405918.6862292,1160502,-3.4791295528411865
1754406034.4238284,1176917,-3.280121326446533
1754406096.3216898,1185849,-3.220095634460449
1754406104.1247454,1186976,-3.7421207427978516
1754406125.59702,1190098,-3.4095418453216553
1754406212.302223,1202614,-3.5398504734039307
1754406313.8964174,1217020,-3.9987757205963135
1754406432.8782835,1234527,-3.7095720767974854
1754406476.2933424,1240792,-4.0111870765686035
1754406503.269825,1244642,-4.439628601074219
1754406522.964819,1247582,-4.164137363433838
1754406549.5948627,1251383,-4.052018165588379
1754406691.537306,1272061,-4.465879917144775
1754406743.7320356,1279705,-4.698114395141602
1754406746.692507,1280181,-4.146583557128906
1754406764.2631671,1282617,-4.397336006164551
1754406768.4876096,1283170,-4.352076530456543
1754406852.9058762,1294818,-4.810723781585693
1754406951.7244875,1308706,-5.0517473220825195
1754407035.9550114,1320998,-5.230959892272949
1754407075.586108,1326633,-5.0300211906433105
1754407108.9639142,1331477,-4.898469924926758
1754407168.6052697,1339989,-5.5286173820495605
1754407175.4590895,1340969,-5.466733455657959
1754407180.1391938,1341683,-5.325804233551025
1754407185.0467005,1342390,-5.094562530517578
1754407191.3355238,1343342,-5.260085582733154
1754407202.4071186,1344917,-5.532476425170898
1754407311.3506107,1360611,-5.366367340087891
1754407324.1405458,1362473,-5.600838661193848
1754407398.8257272,1373141,-5.328737735748291
1754407430.7459223,1377677,-5.682398319244385
1754407481.4698942,1385041,-5.871054172515869
1754407501.2997465,1387799,-6.3425703048706055
1754407643.9919238,1408197,-6.281428813934326
1754407648.8051298,1408841,-6.520104885101318
1754407673.4186456,1412341,-6.093252182006836
1754407694.7753785,1415491,-6.105635643005371
1754407797.2295551,1430590,-7.077114105224609
1754407806.65257,1431976,-6.856725215911865
1754407850.2569444,1438192,-6.9651994705200195
1754407858.4234998,1439396,-6.515363693237305
1754407932.6669097,1449826,-7.240422248840332
1754407969.5270991,1455118,-7.320085525512695
1754408050.6974075,1466633,-7.357637882232666
1754408116.1134682,1475775,-7.310539722442627
1754408133.2194958,1478232,-7.370992660522461
1754408288.5462658,1499918,-8.372808456420898
1754408319.3265297,1504118,-8.371298789978027
1754408326.8432252,1505133,-8.354132652282715
1754408380.641455,1512749,-8.626960754394531
1754408466.1457205,1525048,-9.196541786193848
1754408494.4685965,1529052,-9.066383361816406
1754408635.44792,1548869,-9.245806694030762
1754408643.1035342,1549933,-9.793004989624023
1754408655.42584,1551606,-9.675911903381348
1754408808.4459558,1573005,-10.021612167358398
1754408821.3068352,1574867,-10.424324035644531
1754408999.9068022,1600004,-10.399019241333008
1754409097.95582,1613962,-10.997025489807129
1754409118.8915524,1616811,-10.8328275680542
1754409231.5265474,1632918,-11.65250015258789
1754409320.196497,1645504,-11.293957710266113
1754409345.1381211,1648878,-11.703361511230469
1754409356.0285027,1650397,-11.306317329406738
1754409444.9383214,1662892,-11.760866165161133
1754409532.9939485,1675492,-11.915848731994629
1754409541.6962414,1676703,-12.041924476623535
1754409631.2605712,1689534,-12.063095092773438
1754409706.1729953,1699873,-12.024589538574219
1754409725.9853213,1702582,-12.334966659545898
1754409736.5102708,1704010,-12.311230659484863
1754409740.6967108,1704577,-12.470090866088867
1754409755.9730597,1706719,-12.0156831741333
1754409778.0988367,1709792,-12.474125862121582
1754409853.953471,1720348,-12.112581253051758
1754409912.008412,1728412,-12.41801929473877
1754409928.871823,1730918,-12.700140953063965
1754409943.2647548,1732899,-12.473540306091309
1754409954.0319421,1734404,-12.735445976257324
1754409955.9200058,1734691,-12.406787872314453
1754410030.3183658,1745177,-12.621477127075195
1754410087.5413663,1753206,-12.628745079040527
1754410102.2767978,1755299,-12.688508987426758
1754410122.251273,1758120,-12.591776847839355
1754410219.1252925,1771525,-12.747220039367676
1754410251.007061,1775970,-12.70600700378418
1754410288.9454813,1781353,-12.737030982971191
1754410338.2848077,1788017,-12.946645736694336
1754410347.4653358,1789256,-13.139912605285645
1754410366.174393,1791825,-13.1568603515625
1754410388.7209349,1794919,-13.362404823303223
1754410465.7036512,1805797,-13.197534561157227
1754410492.9679615,1809549,-13.053988456726074
1754410572.4089289,1820756,-13.257855415344238
1754410633.9939327,1829156,-13.375749588012695
1754410685.5144784,1835974,-13.663373947143555
1754410717.708497,1840363,-13.400763511657715
1754410720.2921538,1840741,-13.58765983581543
1754410741.1123369,1843618,-13.168630599975586
1754410851.0827503,1859081,-13.436633110046387
1754410901.5954463,1865997,-13.810670852661133
1754410906.4812856,1866655,-13.401588439941406
1754410908.724462,1866956,-13.760306358337402
1754410991.0440161,1878226,-13.880529403686523
1754411020.108211,1882083,-13.649486541748047
1754411024.5359175,1882692,-13.793298721313477
1754411037.5735488,1884533,-14.15576457977295
1754411088.9229891,1891610,-14.186017036437988
1754411122.2724044,1896076,-14.35953426361084
1754411159.0426455,1901284,-13.964093208312988
1754411266.054562,1916012,-14.504941940307617
1754411323.7029655,1924083,-14.50100326538086
1754411333.7322416,1925455,-14.45654582977295
1754411339.022033,1926176,-14.82763671875
1754411349.5762928,1927716,-14.607274055480957
1754411364.0421827,1929641,-14.799332618713379
1754411436.9322631,1939581,-14.758031845092773
1754411455.1176617,1942185,-14.890201568603516
1754411645.880871,1968477,-15.67938232421875
1754411670.1142838,1971704,-15.961475372314453
1754411683.1408646,1973517,-15.650542259216309
1754411796.9557269,1989204,-15.676465034484863
1754411808.7692966,1990884,-15.607426643371582
1754411840.7866864,1995035,-16.40184783935547
1754411960.511111,2011191,-16.57018280029297
1754412182.435005,2041361,-17.71270179748535
1754412216.6745074,2046107,-17.370059967041016
1754412377.3947475,2068304,-18.340421676635742
1754412446.5208857,2077663,-18.06705093383789
1754412449.2163558,2078041,-17.912752151489258
1754412507.2369423,2086119,-18.126708984375
1754412528.3361545,2088954,-17.931066513061523
1754412637.5070057,2103927,-18.492931365966797
1754412758.2822592,2120510,-18.80610466003418
1754412765.403928,2121483,-18.665143966674805
1754413022.938833,2156210,-19.551237106323242
1754413045.4669404,2159290,-19.907609939575195
1754413063.2028282,2161691,-19.177539825439453
1754413078.6492403,2163812,-19.588289260864258
1754413093.4315104,2165933,-19.476085662841797
1754413186.3471406,2178477,-19.831811904907227
1754413207.4211109,2181256,-19.8676815032959
1754413275.2976227,2190426,-19.909343719482422
1754413358.021126,2201619,-19.844364166259766
1754413362.6848016,2202249,-19.494945526123047
1754413428.509662,2211062,-19.91796875
1754413433.166692,2211699,-20.103992462158203
1754413438.1546445,2212399,-19.940719604492188
1754413505.239034,2221506,-20.262691497802734
1754413601.3435688,2234470,-20.380653381347656
1754413653.236369,2241484,-20.891983032226562
1754413790.9366193,2260328,-21.038589477539062
1754413796.3276014,2261084,-21.13945960998535
1754413814.3281424,2263569,-21.35594367980957
1754413845.7465794,2267832,-21.101730346679688
1754413927.1435807,2279011,-21.00510597229004
1754413932.1550403,2279746,-20.99056625366211
1754413965.089056,2284149,-21.656484603881836
1754414116.89484,2304820,-21.675600051879883
1754414212.5753345,2317735,-21.442672729492188
