Wall time,Step,Value
1754403363.641087,786926,98.21497344970703
1754403411.2111614,794066,95.6795654296875
1754403458.124724,800912,95.24376678466797
1754403592.5034668,821296,94.38249969482422
1754403699.954904,837004,94.91299438476562
1754403711.7147202,838733,96.83502197265625
1754403894.6946971,865046,98.3193359375
1754403948.8364275,873033,99.43498992919922
1754404074.1861749,891534,102.79329681396484
1754404173.5918484,906206,99.25153350830078
1754404217.287022,912590,96.51355743408203
1754404247.6143458,916986,98.00337982177734
1754404294.03259,923748,103.0836410522461
1754404326.5271397,928494,101.00016021728516
1754404372.1782668,935375,97.90412902832031
1754404403.954408,939939,104.2230453491211
1754404514.347437,956298,107.7531509399414
1754404517.2138715,956725,111.0975570678711
1754404636.1160629,974001,100.13066101074219
1754404744.2989187,989590,104.40184783935547
1754404771.673901,993678,107.80936431884766
1754404779.4472082,994777,100.76337432861328
1754404800.8797553,997892,103.93819427490234
1754404838.9129412,1003310,100.84615325927734
1754404860.1866014,1006460,105.08495330810547
1754404889.388684,1010541,102.13929748535156
1754404902.1223319,1012536,105.5924072265625
1754404913.3245168,1014076,96.1647720336914
1754404915.6698973,1014412,102.1983642578125
1754404948.1870067,1019095,104.37278747558594
1754404951.8450553,1019578,100.048095703125
1754404976.9792414,1023127,98.36032104492188
1754404985.0757253,1024261,94.84976196289062
1754405026.086043,1030141,100.67070007324219
1754405089.9156272,1039689,101.47432708740234
1754405142.0988698,1047361,98.67972564697266
1754405166.7872827,1051092,100.81230163574219
1754405208.4015367,1057413,98.694091796875
1754405357.252724,1079155,100.9155502319336
1754405433.9869776,1090040,98.53213500976562
1754405440.9406674,1091055,102.1095199584961
1754405457.2148137,1093477,93.87554168701172
1754405464.516639,1094555,91.12732696533203
1754405485.427726,1097439,97.11038970947266
1754405597.952004,1113518,95.3051528930664
1754405637.8161275,1119090,98.17694854736328
1754405671.6935947,1124116,97.46994018554688
1754405762.2063959,1137388,96.69771575927734
1754405814.4452362,1144920,100.04644775390625
1754405854.4155912,1150954,101.99005126953125
1754405857.0070498,1151374,99.70045471191406
1754405918.68624,1160502,101.4082260131836
1754406034.4238377,1176917,99.17512512207031
1754406096.3217027,1185849,93.27873992919922
1754406104.1247585,1186976,102.95462799072266
1754406125.5970318,1190098,101.7828598022461
1754406212.3022351,1202614,95.86417388916016
1754406313.8964264,1217020,102.09556579589844
1754406432.8782961,1234527,96.61973571777344
1754406476.2933528,1240792,97.58025360107422
1754406503.2698362,1244642,102.0631103515625
1754406522.9648285,1247582,96.45541381835938
1754406549.594875,1251383,95.8981704711914
1754406691.5373175,1272061,100.1070327758789
1754406743.7320452,1279705,101.68183898925781
1754406746.6925201,1280181,104.14229583740234
1754406764.26318,1282617,100.68077087402344
1754406768.487621,1283170,102.53091430664062
1754406852.9058857,1294818,100.1357192993164
1754406951.7244995,1308706,94.13961791992188
1754407035.955022,1320998,100.12090301513672
1754407075.5861206,1326633,96.14921569824219
1754407108.9639244,1331477,96.04754638671875
1754407168.6052828,1339989,95.06768035888672
1754407175.4591022,1340969,95.87511444091797
1754407180.1392064,1341683,100.58325958251953
1754407185.046714,1342390,104.36567687988281
1754407191.3355682,1343342,99.28839111328125
1754407202.407139,1344917,103.00442504882812
1754407311.3506234,1360611,96.54138946533203
1754407324.1405575,1362473,99.09984588623047
1754407398.8257372,1373141,99.19334411621094
1754407430.7459345,1377677,96.47794342041016
1754407481.469907,1385041,93.9993667602539
1754407501.2997563,1387799,96.49397277832031
1754407643.9919362,1408197,97.70991516113281
1754407648.8051393,1408841,104.8380355834961
1754407673.418655,1412341,95.56941986083984
1754407694.7753916,1415491,97.62026977539062
1754407797.2295654,1430590,93.37107849121094
1754407806.6525831,1431976,98.10289764404297
1754407850.2569547,1438192,101.11563110351562
1754407858.4235132,1439396,94.31063079833984
1754407932.666932,1449826,99.88025665283203
1754407969.5271118,1455118,98.4858169555664
1754408050.6974213,1466633,96.7343978881836
1754408116.113478,1475775,101.07098388671875
1754408133.2195094,1478232,97.05764770507812
1754408288.5462763,1499918,103.02545166015625
1754408319.3265424,1504118,98.67098236083984
1754408326.8432379,1505133,97.28450012207031
1754408380.6414673,1512749,102.83906555175781
1754408466.145732,1525048,101.28404235839844
1754408494.468609,1529052,101.14574432373047
1754408635.447933,1548869,102.23624420166016
1754408643.1035488,1549933,99.02490234375
1754408655.4258556,1551606,97.82139587402344
1754408808.4459658,1573005,98.12104797363281
1754408821.3068469,1574867,101.28528594970703
1754408999.9068127,1600004,98.3302230834961
1754409097.9558337,1613962,95.04689025878906
1754409118.891564,1616811,102.48584747314453
1754409231.5265598,1632918,98.05565643310547
1754409320.1965084,1645504,98.24919128417969
1754409345.138134,1648878,100.08092498779297
1754409356.0285141,1650397,98.22716522216797
1754409444.938334,1662892,96.76956939697266
1754409532.9939616,1675492,101.01025390625
1754409541.6962516,1676703,101.12836456298828
1754409631.260581,1689534,98.31732940673828
1754409706.1730092,1699873,94.90512084960938
1754409725.985335,1702582,96.02250671386719
1754409736.510282,1704010,101.8045654296875
1754409740.6967235,1704577,98.4187240600586
1754409755.9730723,1706719,97.84519958496094
1754409778.098846,1709792,99.5486068725586
1754409853.9534822,1720348,98.03640747070312
1754409912.008426,1728412,97.4150390625
1754409928.8718345,1730918,100.1923599243164
1754409943.264764,1732899,99.61471557617188
1754409954.031955,1734404,100.29927825927734
1754409955.9200172,1734691,99.59689331054688
1754410030.3183753,1745177,102.4500503540039
1754410087.5413802,1753206,102.01202392578125
1754410102.2768114,1755299,98.60872650146484
1754410122.2512865,1758120,97.85926055908203
1754410219.1253026,1771525,100.75212097167969
1754410251.0070705,1775970,96.8351058959961
1754410288.9454906,1781353,98.48577117919922
1754410338.2848213,1788017,98.38912200927734
1754410347.465348,1789256,97.56202697753906
1754410366.1744056,1791825,95.06461334228516
1754410388.7209482,1794919,103.00931549072266
1754410465.7036602,1805797,99.60316467285156
1754410492.9679816,1809549,100.40369415283203
1754410572.4089415,1820756,96.68587493896484
1754410633.993943,1829156,93.08209991455078
1754410685.5144908,1835974,94.83305358886719
1754410717.7085066,1840363,98.27848815917969
1754410720.2921665,1840741,102.68529510498047
1754410741.1123493,1843618,97.89518737792969
1754410851.0827632,1859081,95.0450668334961
1754410901.595457,1865997,99.2105712890625
1754410906.4812977,1866655,98.24799346923828
1754410908.7244751,1866956,96.09565734863281
1754410991.0440276,1878226,101.85769653320312
1754411020.108223,1882083,96.42893981933594
1754411024.5359304,1882692,97.16249084472656
1754411037.5735595,1884533,96.34121704101562
1754411088.923002,1891610,102.68026733398438
1754411122.2724173,1896076,98.74433135986328
1754411159.0426552,1901284,95.16574096679688
1754411266.054572,1916012,95.13935852050781
1754411323.7029843,1924083,100.8121337890625
1754411333.7322516,1925455,101.42098999023438
1754411339.0220454,1926176,100.42955017089844
1754411349.576305,1927716,101.96832275390625
1754411364.0421925,1929641,94.67779541015625
1754411436.9322746,1939581,97.90826416015625
1754411455.1176722,1942185,97.4071044921875
1754411645.8808837,1968477,98.50965881347656
1754411670.1142957,1971704,98.5521469116211
1754411683.1408787,1973517,100.30550384521484
1754411796.9557364,1989204,98.08099365234375
1754411808.7693098,1990884,96.4103775024414
1754411840.786696,1995035,99.39075469970703
1754411960.5111225,2011191,99.29401397705078
1754412182.4350188,2041361,101.19348907470703
1754412216.6745167,2046107,100.26116180419922
1754412377.3947623,2068304,102.87605285644531
1754412446.520897,2077663,97.58328247070312
1754412449.2163653,2078041,98.70189666748047
1754412507.2369523,2086119,99.6251220703125
1754412528.3361676,2088954,95.7413101196289
1754412637.5070152,2103927,98.20198822021484
1754412758.2822711,2120510,97.29471588134766
1754412765.4039412,2121483,96.49737548828125
1754413022.9388452,2156210,100.82603454589844
1754413045.466953,2159290,94.5465087890625
1754413063.2028377,2161691,94.44817352294922
1754413078.6492534,2163812,102.89674377441406
1754413093.43152,2165933,100.50697326660156
1754413186.3471522,2178477,94.9449691772461
1754413207.421125,2181256,94.70429229736328
1754413275.297636,2190426,99.02203369140625
1754413358.0211375,2201619,97.33680725097656
1754413362.6848135,2202249,97.16630554199219
1754413428.5096858,2211062,96.31250762939453
1754413433.1667058,2211699,96.60982513427734
1754413438.1546547,2212399,99.01358032226562
1754413505.2390463,2221506,95.52737426757812
1754413601.3435807,2234470,95.7738265991211
1754413653.2363806,2241484,100.56392669677734
1754413790.9366312,2260328,95.61461639404297
1754413796.3276145,2261084,94.85918426513672
1754413814.3281543,2263569,97.66912078857422
1754413845.7465892,2267832,96.00590515136719
1754413927.1435938,2279011,101.80351257324219
1754413932.1550505,2279746,96.08583068847656
1754413965.0890694,2284149,99.54724884033203
1754414116.8948529,2304820,99.4820785522461
1754414212.5753462,2317735,95.80165100097656
1754414253.5860045,2323349,95.32626342773438
1754414289.4664693,2328284,96.08299255371094
1754414344.9818532,2335620,92.44898986816406
1754414434.0503962,2347625,98.76441955566406
1754414480.0357475,2353757,96.25422668457031
1754414539.7637928,2361828,99.20025634765625
1754414594.6394155,2369346,98.8720932006836
1754414617.0778594,2372384,95.76293182373047
1754414658.4713073,2377970,96.39628601074219
1754414745.9612288,2389919,97.76927947998047
1754414807.9078505,2398256,95.71029663085938
1754414916.5177953,2412998,98.80284881591797
1754414954.8857749,2418206,96.9416275024414
1754415035.361712,2429042,94.18921661376953
1754415140.627871,2443427,100.57501983642578
1754415190.3227878,2450084,98.00607299804688
1754415245.386508,2457518,96.82923126220703
1754415250.130597,2458162,98.73834228515625
1754415265.6387088,2460339,101.38035583496094
1754415288.3243837,2463440,105.79737854003906
1754415329.277541,2468998,92.82376861572266
1754415434.9992878,2483362,95.63206481933594
1754415442.4077692,2484356,97.13221740722656
1754415470.5880117,2488227,97.56661987304688
1754415488.1519606,2490698,93.71395874023438
1754415586.551465,2504026,98.99541473388672
1754415626.9991357,2509584,93.2323989868164
1754415639.9277818,2511376,96.40444946289062
1754415644.6094427,2511999,100.5172348022461
1754415695.4835365,2518992,99.03617858886719
1754415724.7778254,2522933,95.15345001220703
1754415763.28813,2528155,97.04640197753906
1754415789.0456054,2531655,101.18156433105469
1754415952.779324,2553747,98.09834289550781
1754415960.6563203,2554776,99.5528564453125
1754415975.4646192,2556820,95.47366333007812
1754416074.8243384,2570078,96.8239517211914
1754416111.455022,2574985,98.68031311035156
1754416116.862099,2575748,94.24262237548828
1754416132.7201095,2577897,90.40497589111328
1754416140.0374143,2578870,98.60419464111328
1754416233.6010935,2591533,96.00971984863281
1754416306.1583097,2601319,104.08248901367188
1754416360.2552693,2608662,96.81324768066406
1754416449.5754929,2620590,100.05270385742188
1754416526.35828,2631020,94.35359954833984
1754416532.0297744,2631762,99.09394836425781
1754416565.2768748,2636263,98.54586791992188
1754416603.0247068,2641296,96.69976806640625
1754416648.768216,2647498,98.02568817138672
1754416776.9426427,2664998,95.78328704833984
1754416779.6399314,2665348,96.64350891113281
1754416852.8085992,2675211,96.8564453125
1754416868.0916033,2677248,98.3487548828125
1754416991.6566765,2694069,97.23469543457031
1754417011.7836094,2696806,97.51747131347656
1754417028.0493255,2698983,96.81688690185547
1754417081.29391,2706291,102.71070098876953
1754417096.5894878,2708398,96.34403228759766
1754417185.2205088,2720221,100.56069946289062
1754417209.4648776,2723490,94.69318389892578
1754417214.174693,2724148,98.24720001220703
1754417302.1572905,2736027,96.16646575927734
1754417318.2338402,2738197,97.73121643066406
1754417360.6481175,2743727,97.57501983642578
1754417363.3661654,2744091,99.47344970703125
1754417521.2540917,2765098,99.20439147949219
1754417544.6409106,2768269,98.87032318115234
1754417612.4866214,2777376,98.47371673583984
1754417710.871274,2790662,98.27912139892578
1754417713.6655138,2791026,99.0718002319336
1754417834.7026207,2807518,105.20832061767578
1754417868.20787,2812033,101.62223815917969
1754417870.805719,2812411,99.20452117919922
1754417937.0946672,2821462,104.40157318115234
1754417971.8571453,2826033,98.27385711669922
1754417987.2524812,2828126,97.55951690673828
1754418052.8275714,2836792,104.4800033569336
1754418061.0582838,2837898,96.51200103759766
1754418328.4419599,2873969,99.26527404785156
1754418365.059644,2878869,104.31322479248047
1754418447.3122582,2890006,102.09056854248047
1754418493.951085,2896341,101.79410552978516
1754418618.0975535,2913162,98.91127014160156
1754418667.4708312,2919749,100.69695281982422
1754418669.9081986,2920085,97.06114196777344
1754418743.285937,2929990,101.3327407836914
1754418763.073212,2932741,101.80796813964844
1754418766.0027142,2933168,104.79729461669922
1754418805.2831392,2938383,104.3153076171875
1754418838.8817453,2942870,105.24151611328125
1754418841.9503233,2943297,101.01628112792969
1754418906.3010871,2952082,103.12330627441406
1754418964.2928216,2959740,106.29672241210938
1754418979.0956416,2961770,102.90461730957031
1754419013.4270027,2966334,104.19374084472656
1754419152.9293962,2984877,98.007080078125
1754419160.9669993,2985906,103.83370971679688
1754419227.31272,2994796,94.88220977783203
1754419327.173567,3008292,100.48885345458984
1754419434.5558515,3022684,99.99884033203125
1754419444.469087,3024035,98.99137878417969
1754419524.1579208,3034619,103.76268005371094
1754419602.4928339,3045133,95.99787139892578
1754419675.0639277,3054681,105.16609191894531
1754419689.9937983,3056704,96.42028045654297
1754419856.8358796,3079062,96.5745620727539
1754419879.6358662,3082142,98.00975036621094
1754419963.4691942,3093447,98.2074966430664
1754420070.3340514,3107706,101.42832946777344
1754420117.3148887,3114020,98.4127426147461
1754420133.0500796,3116127,101.95144653320312
1754420206.513508,3125927,105.9036636352539
1754420274.5541475,3134992,102.69017028808594
1754420417.548847,3154249,101.31069946289062
1754420502.2968895,3165561,104.32459259033203
1754420514.8165333,3167206,105.15998077392578
1754420533.8337173,3169705,104.51885223388672
1754420563.5398343,3173611,102.52619171142578
1754420579.6082559,3175739,104.65259552001953
1754420640.0890782,3183761,101.26290130615234
1754420766.9103231,3200827,105.50914001464844
1754420778.1152306,3202269,104.88219451904297
1754420817.778079,3207540,104.0459976196289
1754420872.2343752,3214834,105.05160522460938
1754420942.3254251,3224242,102.09789276123047
1754421007.6435833,3233069,101.0130844116211
1754421026.235713,3235470,103.9510269165039
1754421162.5400472,3253656,101.77125549316406
1754421173.297338,3255119,99.65260314941406
1754421355.720742,3279234,104.39073181152344
1754421363.6601994,3280319,102.36470794677734
1754421389.5424552,3283749,103.4708023071289
1754421403.9651284,3285625,104.55097961425781
1754421439.7417185,3290392,103.14313507080078
1754421450.225701,3291841,101.77006530761719
1754421471.3767707,3294704,102.8563232421875
1754421620.276642,3314612,98.77668762207031
1754421651.0000627,3318742,104.95130157470703
1754421675.9670277,3321920,105.85860443115234
1754421716.356259,3327212,105.48381042480469
1754421732.0143073,3329249,104.09834289550781
1754421740.205098,3330327,100.6458740234375
1754421765.3034387,3333617,100.64591979980469
1754421782.8285112,3335962,104.44783782958984
1754421801.8033297,3338433,103.44738006591797
1754421817.0517714,3340575,98.78424072265625
1754421846.3924448,3344656,99.40414428710938
1754421873.316544,3348233,103.08529663085938
1754421899.0942316,3351670,100.68223571777344
1754422016.7481701,3367098,103.38542175292969
1754422021.5848315,3367742,102.45979309082031
1754422055.5281334,3372299,101.6594009399414
1754422098.1916432,3377983,97.35643005371094
1754422141.0718837,3383597,102.52066802978516
1754422143.23446,3383849,98.24674987792969
1754422145.8298104,3384213,98.1646728515625
1754422272.4530833,3401118,104.19023132324219
1754422295.015606,3404163,100.57555389404297
1754422319.6941311,3407425,102.36544799804688
1754422345.0961363,3410862,102.41438293457031
1754422415.1622336,3420312,100.3678970336914
1754422436.5760365,3423140,105.37162017822266
1754422487.0872982,3429762,104.25747680664062
1754422573.8581476,3441263,98.69652557373047
1754422623.9758043,3447934,104.51891326904297
1754422632.1689484,3449040,101.3834228515625
1754422666.0948822,3453492,102.11519622802734
1754422676.802388,3454948,104.85771942138672
1754422707.9843256,3459141,104.76639556884766
1754422711.1107068,3459610,101.91886901855469
1754422729.042148,3461997,103.03741455078125
